conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
"[""turn 1: Add Ellen Ripley: email ellen@weylandyutani.com and note 'Warrant officer'. -> Ellen Ripley’s contact has been created (Warrant officer). Lookup ID: content://contacts/people/ellen_ripley"", 'turn 2: What is the contact summary for the URI /directory/contact_456? -> Here’s the contact summary for content://directory/contact_456:\nName: Emily Clark\nPhone: (302) 555-0147\nEmail: emily.clark@directory.com', ""turn 3: Update content://directory/contact_456's phone number to (302) 999-0000 and company to Acme Corp -> Contact content://directory/contact_456 updated: phone is now (302) 999-0000 and company set to Acme Corp."", 'turn 4: Ring (302) 999-0000 up -> Connecting to (302) 999-0000...']"	Add phone number to that. '555-1234'	Add phone number to content://directory/contact_456. '555-1234'	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://directory/contact_456', 'contact_info': {'phone': '555-1234'}}}	ACTION_INSERT_CONTACT-424-get_contact_info-1_NR-ACTION_EDIT_CONTACT-1-dial-1-ACTION_EDIT_CONTACT-1	1	['get_contact_info', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_PLAYLIST', 'get_contact_info_from_uri', 'dial']
"['turn 1: Insert Sarah Connor with phone 610-555-1212, email sarah.connor@resistance.net. -> Sarah Connor’s contact entry is live! content://contacts/people/sarah_connor', ""turn 2: Need a dialog to choose a PDF document; I'm only selecting one file. -> Understood—opening the PDF selector. Please pick the single document you want."", ""turn 3: Email the PDF document to boss@example.com with subject 'PDF Proposal' and body 'Please review the attached proposal.' -> PDF Proposal has been sent to boss@example.com."", 'turn 4: Show me any timer that is still running at this moment. -> Still-running timers: [6 minutes - Oven preheat, 14 minutes - Tea steep]']"	Add company on that. 'Cyberdyne Systems'	Add company on content://contacts/people/sarah_connor. 'Cyberdyne Systems'	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/sarah_connor', 'contact_info': {'company': 'Cyberdyne Systems'}}}	ACTION_INSERT_CONTACT-426-ACTION_OPEN_DOCUMENT-1_NR-send_email-1-ACTION_SHOW_TIMERS-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'search_location', 'ACTION_SET_RINGTONE', 'get_contact_info_from_uri', 'ACTION_EDIT_ALARM']
"['turn 1: Insert Sarah Connor with phone 610-555-1212, email sarah.connor@resistance.net. -> Sarah Connor’s contact entry is live! content://contacts/people/sarah_connor', ""turn 2: Need a dialog to choose a PDF document; I'm only selecting one file. -> Understood—opening the PDF selector. Please pick the single document you want."", ""turn 3: Go ahead and create one as a PDF named Invoice.pdf. -> Your new PDF 'Invoice.pdf' is ready: content://documents/Invoice.pdf."", ""turn 4: Please get the info linked to this URI: 'contact://info/phone_number'. -> Here’s the phone number: (555)\xa0123‑4567.""]"	Add address to that. '42 Galaxy Way, Los Angeles, CA'	Add address to content://contacts/people/sarah_connor. '42 Galaxy Way, Los Angeles, CA'	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/sarah_connor', 'contact_info': {'address': '42 Galaxy Way, Los Angeles, CA'}}}	ACTION_INSERT_CONTACT-426-ACTION_OPEN_DOCUMENT-1_NR-ACTION_CREATE_DOCUMENT-1-get_contact_info_from_uri-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_CONTACT', 'ACTION_EDIT_CONTACT', 'ACTION_SHOW_TIMERS', 'ACTION_GET_CONTENT', 'get_contact_info_from_uri']
"[""turn 1: Show me the deets for content://contacts/people/1008. -> No problem. Here's Jacob Martinez (URI: content://contacts/people/1008)\nPhone: 555-0108\nEmail: jacob.martinez@example.com"", 'turn 2: Can you initiate my camera in video mode? I wish to record a message. -> Camera is now in video mode. You can begin recording your message.', 'turn 3: Can you show me the video files available now? -> Here are your video files—opening the selector with multi-select on. Choose any clips you’d like to view.', ""turn 4: Could you search for the latest trends in sustainable architecture? -> Search results for 'latest sustainable architecture trends': Insights into passive design, net-zero buildings, and innovative green materials leading the industry.""]"	Edit it to update the email to jacob.m.new@example.org and set the company to ABC Inc.	Edit content://contacts/people/1008 to update the email to jacob.m.new@example.org and set the company to ABC Inc.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/1008', 'contact_info': {'email': 'jacob.m.new@example.org', 'company': 'ABC Inc.'}}}	ACTION_VIEW_CONTACT-765-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-web_search-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_CONTACT', 'ACTION_EDIT_CONTACT', 'get_contact_info', 'ACTION_VIEW_WEB_HISTORY', 'get_contact_info_from_uri']
['turn 1: Provide me the address details of contact content://contacts/people/333. -> Sure thing! The address for content://contacts/people/333 is 123 Maple Street, Springfield, IL 62704.', 'turn 2: What is the complete summary for the contact at /contacts/yolanda? -> Here’s a summary for Yolanda:\nName: Yolanda Martinez\nPhone: +1-312-555-0123\nEmail: yolanda.martinez@domain.com\nAddress: 456 Cedar Lane, Chicago, IL 60607', 'turn 3: Open /contacts/yolanda contact. -> Loading contact details for /contacts/yolanda.', 'turn 4: Give +1-312-555-0123 a call. -> Initiating call to +1-312-555-0123...']	Edit that contact's address to 456 Elm Street, Springfield, IL 62701.	Edit /contacts/yolanda contact's address to 456 Elm Street, Springfield, IL 62701.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': '/contacts/yolanda', 'contact_info': {'address': '456 Elm Street, Springfield, IL 62701'}}}	get_contact_info-1008-get_contact_info-1_NR-ACTION_VIEW_CONTACT-1-dial-1-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_VIDEO_CAPTURE', 'ACTION_EDIT_VIDEO', 'send_message', 'ACTION_EDIT_CONTACT']
"[""turn 1: Add 'Podcast Recording' event April 22, 2025 from 9:00 to 11:00 AM, description 'Episode 10 interview with guest'. -> Added “Podcast Recording” (Episode 10 interview with guest) on April 22, 2025, 9:00\xa0AM–11:00\xa0AM. View here: content://calendar/event/7"", 'turn 2: Show me the summary of content://calendar/event/7. -> Podcast Recording: April 22, 2025, 9:00\xa0AM–11:00\xa0AM. Episode\xa010 interview with guest.', ""turn 3: Please arrange a 'Coding Workshop' focused on Python at Tech Hub. The event is scheduled to run from 1700900000000 to 1700907200000. -> All set! ‘Coding Workshop’ focused on Python is scheduled for November 15 at Tech Hub. You can open it here: content://calendar/event/17"", 'turn 4: Tell me more about content://calendar/event/17. -> Coding Workshop – Python session at Tech Hub on November 15, 1:00\xa0PM–3:00\xa0PM.']"	Show me that Podcast Recording.	Show me content://calendar/event/7.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/7'}}	ACTION_INSERT_EVENT-462-ACTION_VIEW_EVENT-1-ACTION_INSERT_EVENT-1_NR-ACTION_VIEW_EVENT-1-ACTION_VIEW_EVENT-1	1	['launch_application', 'open_settings', 'send_email', 'ACTION_VIEW_EVENT', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: I need an event 'Dentist Check-Up' on August 1, 2024 at 11:00 AM at Smile Dental Clinic. Description: Routine cleaning. -> Your “Dentist Check-Up” on August 1, 2024 at 11:00\xa0AM at Smile Dental Clinic has been added. Check it out: content://calendar/event/4"", 'turn 2: Give me directions to Smile Dental Clinic -> Hit the road! navigation is started in a maps application: Smile Dental Clinic.', 'turn 3: Could you pick a contact for me from my records? -> Done—contact selected: content://contacts/people/8', ""turn 4: Update content://contacts/people/8's phone number to 555-1234 -> Your contact has been updated with the new number 555-1234. Here’s the updated entry: content://contacts/people/8""]"	Open that dentist check-up event.	Open content://calendar/event/4 dentist check-up event.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/4'}}	ACTION_INSERT_EVENT-459-ACTION_NAVIGATE_TO_LOCATION-1-ACTION_PICK-1_NR-ACTION_EDIT_CONTACT-1-ACTION_VIEW_EVENT-1	1	['ACTION_EDIT_CONTACT', 'ACTION_VIEW_CONTACT', 'ACTION_VIEW_EVENT', 'play_music', 'ACTION_GET_RINGTONE']
"[""turn 1: I want to add 'Breakfast with CEO' on June 1, 2025, 8:00–9:00 AM in Executive Lounge. Desc: Quarterly check-in. -> Great! 'Breakfast with CEO' for your quarterly check‑in is now on June\xa01,\xa02025 from 8:00\xa0AM to 9:00\xa0AM at the Executive Lounge. You can view it here: content://calendar/event/2"", 'turn 2: Could you pull up content://calendar/event/2 breakfast event? -> Breakfast with CEO: June\xa01,\xa02025, 8:00\xa0AM–9:00\xa0AM at the Executive Lounge for your quarterly check‑in.', 'turn 3: Show me the social media info at contact://social/facebook/@jane. -> Got it! Jane’s Facebook profile can be found at: https://www.facebook.com/jane.', 'turn 4: I want to choose one PDF document for permanent access. Please open the file chooser. -> Absolutely—opening the PDF chooser so you can select one document for long‑term access.']"	Show me that breakfast with CEO event.	Show me content://calendar/event/2.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/2'}}	ACTION_INSERT_EVENT-477-ACTION_VIEW_EVENT-1-get_contact_info_from_uri-1_NR-ACTION_OPEN_DOCUMENT-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_SET_ALARM', 'ACTION_EDIT_CONTACT', 'web_search', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_EVENT']
"['turn 1: I need a calendar entry on May 1, 2024 at 9:00 AM for an annual check-up with Dr. Smith at the Downtown Clinic. -> All set: ""Doctor Appointment"" is scheduled for May 1, 2024 at 9:00\xa0AM at Downtown Clinic. Check it here: content://calendar/event/2', 'turn 2: Send content://calendar/event/2 to jane.doe@example.com with subject Upcoming Doctor Appointment and body Please confirm your availability. -> Your appointment reminder has been sent to jane.doe@example.com.', 'turn 3: Looking up the phone information from contact /contacts/alan_smith. Can you help? -> Sure thing—Alan Smith’s mobile is +1-617-555-3490.', 'turn 4: Call +1-617-555-3490 -> Connecting to +1-617-555-3490...']"	Display that event.	Display content://calendar/event/2.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/2'}}	ACTION_INSERT_EVENT-437-send_email-1-get_contact_info-1_NR-dial-1-ACTION_VIEW_EVENT-1	1	['play_video', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_EVENT', 'ACTION_SET_ALARM', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Book 'Photography Class' on October 10, 2024 from 9 AM–12 PM at Downtown Studio. Description: Portrait techniques. -> Photography Class (Portrait techniques) booked for October\xa010,\xa02024, 9:00\xa0AM–12:00\xa0PM at Downtown Studio. Event URI: content://calendar/event/6"", 'turn 2: Display details for content://calendar/event/6. -> Photography Class details: October\xa010,\xa02024, 9:00\xa0AM–12:00\xa0PM at Downtown Studio (Portrait techniques).', 'turn 3: Activate the video recording mode on my phone, please. -> Video recording mode activated. You’re good to go!', ""turn 4: Change the ringtone on my device to content://media/echo_chime. -> Done! Incoming calls will now ring with 'echo_chime'.""]"	Display that event in my calendar.	Display content://calendar/event/6 in my calendar.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/6'}}	ACTION_INSERT_EVENT-481-ACTION_VIEW_EVENT-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_SET_RINGTONE-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_VIEW_EVENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_CALL_LOG', 'ACTION_INSERT_CONTACT', 'ACTION_INSERT_EVENT']
['turn 1: At 1:05 PM, set an alarm for lunch break. -> Got it! Alarm (alarm_no3) set for 1:05 PM: Lunch break.', 'turn 2: Could you please take me to the general settings page? -> General settings screen opened. Feel free to explore all your device options here.', 'turn 3: I want to change my display settings because the brightness is too harsh. -> Display settings opened. Adjust brightness, screen timeout, and other display options now.', 'turn 4: I would like to record some video content; turn on video recording on my phone. -> Got it! Video camera is now open—start filming.']	Switch that alarm to 12:50 PM, turn off vibration, and skip the confirmation UI.	Switch 'alarm_no3' to 12:50 PM, turn off vibration, and skip the confirmation UI.	{'plan': 'ACTION_EDIT_ALARM', 'arguments': {'alarm_id': 3, 'EXTRA_HOUR': 12, 'EXTRA_MINUTES': 50, 'EXTRA_VIBRATE': False, 'EXTRA_SKIP_UI': True}}	ACTION_SET_ALARM-556-open_settings-1_NR-open_settings-1_NR-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_EDIT_ALARM-1	1	['ACTION_VIDEO_CAPTURE', 'dial', 'ACTION_EDIT_ALARM', 'ACTION_INSERT_CONTACT', 'launch_application']
['turn 1: Set alarm for 7 AM with the ringtone uri://alarm_sound_1. -> Alarm alarm_no7 is set for 7:00 AM using your custom ringtone (uri://alarm_sound_1).', 'turn 2: Can you show me the alarms I have set? -> Active alarms: [alarm_no7 – 7:00 AM daily, custom ringtone at uri://alarm_sound_1].', 'turn 3: Change alarm_no7 to a one-time alarm at 8:00 AM tomorrow and disable vibration. -> Updated! Alarm (alarm_id: 7) is now a one‑time alert for 8:00 AM tomorrow with vibration disabled.', 'turn 4: Please show me my alarms. -> Sure thing! You have the following alarm set: [alarm_id: 7 - 8:00 AM tomorrow, one‑time alert with vibration disabled].']	Change that alarm to 6:45 AM on weekdays with the default ringtone and label it 'Weekday rise'.	Change alarm_id: 7 to 6:45 AM on weekdays with the default ringtone and label it 'Weekday rise'.	{'plan': 'ACTION_EDIT_ALARM', 'arguments': {'alarm_id': 7, 'EXTRA_HOUR': 6, 'EXTRA_MINUTES': 45, 'EXTRA_MESSAGE': 'Weekday rise', 'EXTRA_DAYS': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']}}	ACTION_SET_ALARM-550-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1	1	['ACTION_INSERT_CONTACT', 'ACTION_EDIT_ALARM', 'dial', 'INTENT_ACTION_VIDEO_CAMERA', 'send_email']
['turn 1: Set an alarm at noon without opening the clock app UI. -> Success! Alarm (alarm_no5) set for 12:00 PM.', 'turn 2: Please switch on the video camera application to capture video. -> Video camera application activated. Ready to capture footage.', 'turn 3: Browse and pick a video file to share. -> Sure—opening your videos now. Tap to choose one for sharing.', 'turn 4: Get my phone ready for taking a photo by launching its still image camera. -> Still image camera app activated. Snap away!']	Actually, make that one repeat every day at 12:00 PM with label 'Midday break'.	Actually, make alarm_no5 repeat every day at 12:00 PM with label 'Midday break'.	{'plan': 'ACTION_EDIT_ALARM', 'arguments': {'alarm_id': 5, 'EXTRA_HOUR': 12, 'EXTRA_MINUTES': 0, 'EXTRA_MESSAGE': 'Midday break', 'EXTRA_DAYS': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']}}	ACTION_SET_ALARM-558-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_EDIT_ALARM-1	1	['get_contact_info_from_uri', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_CONTACT', 'ACTION_SET_TIMER', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Alarm for 15:00 called 'Coffee break' next Wednesday. -> Done! Alarm (alarm_no10) set for 3:00 PM on Wednesday: Coffee break."", ""turn 2: I prefer the ringtone content://media/gentle_breeze; please change my phone sound. -> Your ringtone has been changed to 'gentle_breeze'. Enjoy!"", 'turn 3: Show me alternative ringtones. -> On it—revealing alternative ringtone options for you to choose from.', ""turn 4: Make content://media/ringtone/ocean_waves.mp3 my default ringtone -> Done! 'ocean_waves.mp3' is now your default ringtone.""]"	Make that alarm ring at 2:45 PM every weekday.	Make alarm_no10 ring at 2:45 PM every weekday.	{'plan': 'ACTION_EDIT_ALARM', 'arguments': {'alarm_id': 10, 'EXTRA_HOUR': 14, 'EXTRA_MINUTES': 45, 'EXTRA_DAYS': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']}}	ACTION_SET_ALARM-563-ACTION_SET_RINGTONE-1_NR-ACTION_GET_RINGTONE-1-ACTION_SET_RINGTONE-1-ACTION_EDIT_ALARM-1	1	['ACTION_GET_RINGTONE', 'search_location', 'ACTION_EDIT_ALARM', 'ACTION_PICK', 'ACTION_VIEW_CONTACT']
['turn 1: Could you set a repeating alarm at 10:15 PM on Mondays and Thursdays for medication? -> Your medication reminder (alarm_no7) is on for 10:15 PM every Monday and Thursday.', 'turn 2: Keep alarm_no7 at 10:15 PM but have alarm_no7 repeat every day. -> Done! Alarm_no7 is set for 10:15\xa0PM and will now repeat every day.', 'turn 3: Please show all my alarms -> Here are all your alarms: [alarm_id: alarm_no7 - 10:15 PM, every day: Medication reminder]', 'turn 4: Adjust alarm_no7 to 9:45 PM on weekdays. -> Done! Alarm (ID: alarm_no7) is now set for 9:45 PM and will repeat Monday through Friday.']	Actually, make that alarm fire at 10:00 PM instead.	Actually, make alarm_no7 fire at 10:00 PM instead.	{'plan': 'ACTION_EDIT_ALARM', 'arguments': {'alarm_id': 7, 'EXTRA_HOUR': 22, 'EXTRA_MINUTES': 0}}	ACTION_SET_ALARM-560-ACTION_EDIT_ALARM-1-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1-ACTION_EDIT_ALARM-1	1	['ACTION_EDIT_ALARM', 'ACTION_IMAGE_CAPTURE', 'dial', 'play_video', 'ACTION_OPEN_CONTENT']
"['turn 1: I want a 6:00 PM alert on Mondays and Thursdays to take my medicine. -> Sure thing! Alarm (ID: alarm_no1) has been set for 6:00 PM on Mondays and Thursdays: Take medicine.', ""turn 2: Initiate the phone's picture-taking mode in still image format. -> Still-image camera has been launched successfully."", 'turn 3: Select the picture I just snapped -> Just grabbed your last picture: content://temp/photo130.jpg', 'turn 4: Open content://temp/photo130.jpg image -> Here’s your image—content://temp/photo130.jpg is now open.']"	Show that medicine alarm	Show 'alarm_no1' medicine alarm	{'plan': 'ACTION_SHOW_ALARMS', 'arguments': {}}	ACTION_SET_ALARM-554-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_OPEN_CONTENT-1-ACTION_SHOW_ALARMS-1	1	['ACTION_SHOW_ALARMS', 'ACTION_SET_RINGTONE', 'ACTION_VIEW_SENT_EMAILS', 'send_email', 'play_music']
"[""turn 1: An alarm at midnight for system log check. -> Scheduled! Alarm ID alarm_no6 for 'System log check' will fire at 12:00 AM."", ""turn 2: List all my alarms. -> All alarms currently set: [alarm_no6 – 12:00 AM, 'System log check']."", 'turn 3: Keep alarm_no6 at 12:00 AM, change the ringtone of alarm_no6 to classic tone, and skip the confirmation prompt -> Done! Alarm (alarm_id: 6) remains at 12:00 AM, now uses the classic tone, and will skip the confirmation prompt.', ""turn 4: Show me the current alarms. -> Here are your current alarms: [alarm_no6 – 12:00 AM, 'System log check', classic tone].""]"	Show that midnight system log check alarm	Show alarm_no6 at 12:00 AM, 'System log check' alarm	{'plan': 'ACTION_SHOW_ALARMS', 'arguments': {}}	ACTION_SET_ALARM-549-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1-ACTION_SHOW_ALARMS-1-ACTION_SHOW_ALARMS-1	1	['ACTION_SHOW_ALARMS', 'send_message', 'ACTION_VIEW_RECENT_APPS', 'ACTION_VIEW_PLAYLIST', 'web_search']
"[""turn 1: Reschedule alarm 37 to 09:09, choose ringtone uri://classic, keep vibrate. -> Got it! Alarm 37 is now set for 09:09 with the 'classic' ringtone (uri://classic) and vibration enabled."", 'turn 2: Can you list all my current alarms? -> You currently have the following alarms: [alarm_id: 24 – Saturdays 10:10\xa0PM (silent), alarm_id: 26 – Wednesdays 4:35\xa0PM (pop_tune), alarm_id: 27 – Mon/Tue/Wed 8:05\xa0AM (Gentle Bell), alarm_id: 28 – 10:10\xa0AM “Meeting” (Office Bell), alarm_id: 29 – 3:15\xa0PM “Pick up kids” (Kids Tune), alarm_id: 30 – Saturdays 6:50\xa0AM, alarm_id: 31 – Mon–Fri 1:13\xa0PM “Lunchtime” (Lunch Jingle; no vib), alarm_id: 37 – 9:09\xa0AM (classic; vibrate), alarm_id: 38 – Mon/Wed/Fri 9:21\xa0PM “Study” (study_track), alarm_id: 40 – daily 10:10\xa0AM]', ""turn 3: I'd like to see my general settings so I can tweak a few things. -> General settings opened. Feel free to browse and adjust your device options."", 'turn 4: Launch the file selector to choose an image file from my photos. -> Alright, opening the image picker now—just select the photo you need from your library.']"	Show me my alarms so I can check the updated classic ringtone on that alarm.	Show me my alarms so I can check the updated classic ringtone on alarm_id: 37 – 9:09 AM (classic; vibrate).	{'plan': 'ACTION_SHOW_ALARMS', 'arguments': {}}	ACTION_EDIT_ALARM-1671-ACTION_SHOW_ALARMS-1-open_settings-1_NR-ACTION_OPEN_DOCUMENT-1_NR-ACTION_SHOW_ALARMS-1	1	['search_location', 'ACTION_INSERT_EVENT', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_EDIT_DOCUMENT', 'ACTION_SHOW_ALARMS']
"[""turn 1: I've got alarm 11 at 2:20 PM; change it accordingly. -> Alarm 11 has been updated to 2:20\xa0PM."", 'turn 2: Give me a rundown of all my alarms. -> Here are your alarms right now: [alarm_id: 4 - 8:00 AM, Daily; alarm_id: 7 - 5:30 PM, Weekdays; alarm_id: 11 - 2:20 PM, Daily]', ""turn 3: For alarm_id: 7 - 5:30 PM, Weekdays, remove its repeat schedule and label it 'Evening Jog'. -> Alarm 7 is set for 5:30\xa0PM, labeled “Evening Jog,” with no repeat schedule."", 'turn 4: Can you give me the list of my alarms? -> Your alarms are: [alarm_id: 4 - 8:00 AM (daily), alarm_id: 7 - 5:30 PM (“Evening Jog”; no repeat), alarm_id: 11 - 2:20 PM (daily)]']"	Please display all alarms to confirm the change on that alarm.	Please display all alarms to confirm the change on alarm_id: 7 - 5:30 PM (“Evening Jog”; no repeat).	{'plan': 'ACTION_SHOW_ALARMS', 'arguments': {}}	ACTION_EDIT_ALARM-1640-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1-ACTION_SHOW_ALARMS-1-ACTION_SHOW_ALARMS-1	1	['ACTION_SHOW_ALARMS', 'ACTION_VIEW_CONTACT', 'ACTION_CREATE_DOCUMENT', 'open_settings', 'ACTION_SET_TIMER']
['turn 1: Adjust alarm 3 to ring at 12:00 noon. -> Alarm 3 is now set to go off at 12:00\xa0PM.', 'turn 2: Show me every alarm I currently have. -> All set alarms: [alarm_id: 1 - 6:15 AM, Daily; alarm_id: 2 - 7:45 AM, Weekdays; alarm_id: 3 - 12:00 PM, Daily]', 'turn 3: Move alarm_id: 3 - 12:00 PM, Daily to 1:00 PM and skip the confirmation screen. -> Alarm 3 has been updated to 1:00\xa0PM, repeating every day, and applied without showing the confirmation screen.', 'turn 4: Please show all of [alarm_id: 1 - 6:15 AM, Daily; alarm_id: 2 - 7:45 AM, Weekdays; alarm_id: 3 - 12:00 PM, Daily]. -> Listing all alarms now: [alarm_id: 1 - 6:15 AM (daily), alarm_id: 2 - 7:45 AM (weekdays), alarm_id: 3 - 1:00 PM (daily)]']	Give me a rundown of my alarms.	Give me a rundown of [alarm_id: 1 - 6:15 AM (daily), alarm_id: 2 - 7:45 AM (weekdays), alarm_id: 3 - 1:00 PM (daily)].	{'plan': 'ACTION_SHOW_ALARMS', 'arguments': {}}	ACTION_EDIT_ALARM-1639-ACTION_SHOW_ALARMS-1-ACTION_EDIT_ALARM-1-ACTION_SHOW_ALARMS-1-ACTION_SHOW_ALARMS-1	1	['ACTION_PICK', 'ACTION_SHOW_ALARMS', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'dial', 'ACTION_EDIT_VIDEO']
"['turn 1: Could you set a 10-minute timer? -> All set! Your 10-minute timer is now running.', ""turn 2: I'm selecting multiple images. Help me pick several image files at once. -> Absolutely! Launching your gallery so you can multi-select the images you want."", ""turn 3: Email the images to david@example.com with subject 'Vacation Pics' saying 'Check out these shots from our trip' -> Vacation Pics emailed to david@example.com successfully."", 'turn 4: Add to my calendar an event named \'Interview Session\'. The description is \'Discussing candidate roles\'. No location is specified. Please set it from 1701500000000 to 1701505400000. -> I’ve scheduled ""Interview Session"" from 1701500000000 to 1701505400000. Here\'s the event: content://calendar/event/6']"	Could you show those timers?	Could you show the 10-minute timer?	{'plan': 'ACTION_SHOW_TIMERS', 'arguments': {}}	ACTION_SET_TIMER-599-ACTION_OPEN_DOCUMENT-1_NR-send_email-1-ACTION_INSERT_EVENT-1_NR-ACTION_SHOW_TIMERS-1	1	['open_settings', 'ACTION_EDIT_ALARM', 'ACTION_SHOW_TIMERS', 'ACTION_CREATE_DOCUMENT', 'web_search']
"['turn 1: Phone the helpline on 777-8888. -> Calling 777-8888...', 'turn 2: Save 777-8888 to my address book. -> Contact for 777-8888 saved. (URI: content://contacts/people/7778888)', 'turn 3: Show me content://contacts/people/7778888 details -> Displaying the details for content://contacts/people/7778888', ""turn 4: Add content://contacts/people/7778888's address as 456 Maple Avenue -> Address changed to 456 Maple Avenue for content://contacts/people/7778888. You're all set!""]"	Store that number in my contacts	Store 777-8888 in my contacts	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '777-8888'}}}	dial-925-ACTION_INSERT_CONTACT-1-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_INSERT_CONTACT', 'ACTION_GET_CONTENT', 'ACTION_SHOW_ALARMS', 'search_location', 'ACTION_EDIT_DOCUMENT']
['turn 1: I want to dial +358 9 123 4567, Helsinki office. -> Dialing +358 9 123 4567...', 'turn 2: I’d like to see the recent call log. -> Here’s the rundown of your recent calls: Helsinki Office +358-9-123-4567 (Outgoing) - Today 2:30 PM; Mark +358-10-234-5678 (Incoming) - Today 11:15 AM; Nina +358-44-987-6543 (Missed) - Yesterday 6:00 PM', 'turn 3: Open the video app on my phone so I can start filming now. -> Video camera launched successfully. You can start filming now.', 'turn 4: Choose a video from the gallery. -> Sure—here’s the video you’ve picked:\ncontent://media/external/video123.mp4']	Create a contact for this Helsinki office number	Create a contact for +358-9-123-4567	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'phone': '+358-9-123-4567'}}}	dial-963-ACTION_VIEW_CALL_LOG-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_INSERT_CONTACT-1	1	['ACTION_VIEW_EVENT', 'ACTION_INSERT_CONTACT', 'search_location', 'play_music', 'ACTION_CREATE_DOCUMENT']
['turn 1: Could you ring Beijing office +86 10 8888 6666? -> Calling the Beijing office at +86 10 8888 6666...', 'turn 2: Can you display the active countdown timers for me? -> Currently running countdowns:\n- 4 minutes remaining: Pasta\n- 20 minutes remaining: Laundry cycle\n- 30 minutes remaining: Workout interval', 'turn 3: Add one more 15-minute timer for cooking -> Cooking timer set for 15 minutes.', 'turn 4: Provide a file selection for multiple images; I need to choose several. -> Here’s the image selector—pick as many pictures as you’d like from your gallery.']	Save that number as 'Beijing office'.	Save +86 10 8888 6666 as 'Beijing office'.	{'plan': 'ACTION_INSERT_CONTACT', 'arguments': {'contact_info': {'name': 'Beijing office', 'phone': '+86 10 8888 6666'}}}	dial-942-ACTION_SHOW_TIMERS-1_NR-ACTION_SET_TIMER-1-ACTION_OPEN_DOCUMENT-1_NR-ACTION_INSERT_CONTACT-1	1	['play_video', 'ACTION_VIEW_SENT_MESSAGES', 'open_settings', 'ACTION_IMAGE_CAPTURE', 'ACTION_INSERT_CONTACT']
