conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
['turn 1: Let me choose a plain text log file. -> Choose a plain text log file.', 'turn 2: Make it a plain text file named Log.txt -> Your log file has been created at content://documents/Log.txt.']	Create a new one called server_log.txt	Create a new text/plain document named server_log.txt	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'text/plain', 'initial_name': 'server_log.txt'}}	ACTION_OPEN_DOCUMENT-120-ACTION_CREATE_DOCUMENT-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_SET_ALARM', 'play_video', 'play_music', 'ACTION_VIEW_PLAYLIST', 'ACTION_CREATE_DOCUMENT']
['turn 1: I need to select multiple PDFs for comparison. -> Multiple PDFs ready for comparison:\n- content://docs/comparison/report1.pdf\n- content://docs/comparison/report2.pdf', 'turn 2: Merge content://docs/comparison/report1.pdf and content://docs/comparison/report2.pdf into a new PDF named CombinedComparison.pdf -> Your merged PDF is complete: content://docs/comparison/CombinedComparison.pdf is now available.']	Create a new PDF document named ComparisonSummary.pdf for those two PDFs.	Create a new PDF document named ComparisonSummary.pdf for content://docs/comparison/report1.pdf and content://docs/comparison/report2.pdf.	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'application/pdf', 'initial_name': 'ComparisonSummary.pdf'}}	ACTION_OPEN_DOCUMENT-129-ACTION_CREATE_DOCUMENT-1-ACTION_CREATE_DOCUMENT-1	1	['play_video', 'get_contact_info', 'ACTION_CREATE_DOCUMENT', 'ACTION_EDIT_VIDEO', 'ACTION_SHOW_TIMERS']
"['turn 1: Select a PowerPoint presentation. -> Okay, please choose a PowerPoint presentation file.', ""turn 2: Can you take me to the input method settings? I need to change my keyboard layout. -> You're in the Keyboard & Input menu—customize your input methods now.""]"	Create a new one named Presentation.pptx	Create a new document named Presentation.pptx	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'application/vnd.openxmlformats-officedocument.presentationml.presentation', 'initial_name': 'Presentation.pptx'}}	ACTION_OPEN_DOCUMENT-152-open_settings-1_NR-ACTION_CREATE_DOCUMENT-1	1	['ACTION_EDIT_ALARM', 'ACTION_VIEW_CALL_LOG', 'ACTION_CREATE_DOCUMENT', 'ACTION_SHOW_ALARMS', 'ACTION_VIEW_EVENT']
['turn 1: Grab a Word document (.doc) file. -> .doc file loaded:\n- content://storage/documents/proposal.doc', 'turn 2: Convert content://storage/documents/proposal.doc to a PDF named Proposal.pdf -> Conversion finished! Your Proposal.pdf is saved at content://storage/documents/Proposal.pdf.']	Create a new Word document to replace that proposal.doc and name it FinalProposal.doc	Create a new Word document to replace proposal.doc and name it FinalProposal.doc	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'application/msword', 'initial_name': 'FinalProposal.doc'}}	ACTION_OPEN_DOCUMENT-130-ACTION_CREATE_DOCUMENT-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_EDIT_VIDEO', 'ACTION_CREATE_DOCUMENT', 'INTENT_ACTION_VIDEO_CAMERA', 'open_settings', 'ACTION_NAVIGATE_TO_LOCATION']
['turn 1: Pick multiple text and Markdown notes. -> Select multiple notes in text or Markdown format.', 'turn 2: Make a new note in Markdown format named Journal.md. -> Your Markdown note Journal.md is ready. Open it here: content://documents/Journal.md.']	Create a new Markdown file named AllNotesSummary.md to summarize those notes	Create a new Markdown file named AllNotesSummary.md to summarize the selected text and Markdown notes	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'text/markdown', 'initial_name': 'AllNotesSummary.md'}}	ACTION_OPEN_DOCUMENT-134-ACTION_CREATE_DOCUMENT-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_IMAGE_CAPTURE', 'play_music', 'ACTION_VIEW_CALL_LOG', 'ACTION_VIEW_EVENT', 'ACTION_CREATE_DOCUMENT']
"['turn 1: Let me pick an MP3 from my music library. -> Opening your music library—please select the MP3 file you’d like.', ""turn 2: Text the MP3 file I picked to me saying 'Here's the song I picked.' -> Sent to you: 'Here's the song I picked.' with the MP3 file attached.""]"	Create a new text document to note that MP3 file, named MusicNotes.txt	Create a new text document to note the MP3 file from your music library, named MusicNotes.txt	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'text/plain', 'initial_name': 'MusicNotes.txt'}}	ACTION_GET_CONTENT-176-send_message-1-ACTION_CREATE_DOCUMENT-1	1	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_CALL_LOG', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_CREATE_DOCUMENT', 'ACTION_OPEN_DOCUMENT']
['turn 1: Record this interview and save it as content://interviews/intv1.mp4. -> Interview captured successfully. You can find the file here: content://interviews/intv1.mp4.', 'turn 2: Trim content://interviews/intv1.mp4 from 5 seconds to the end -> All right, trimmed starting at 5 seconds. You can view the edited interview here: content://interviews/intv1_trimmed.mp4.']	Trim that interview to the final 5 seconds	Trim content://interviews/intv1.mp4 to the final 5 seconds	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://interviews/intv1.mp4'}}	ACTION_VIDEO_CAPTURE-758-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_EVENT', 'launch_application', 'ACTION_VIEW_CALL_LOG', 'ACTION_EDIT_VIDEO', 'web_search']
['turn 1: Begin video shoot. -> Recording complete! The video is now available at content://device/videos/video123.mp4.', 'turn 2: Mute content://device/videos/video123.mp4 -> Video muted! Your silent version is saved here: content://device/videos/video123_muted.mp4.']	Trim that video to the first 15 seconds.	Edit content://device/videos/video123.mp4 trimming to the first 15 seconds.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://device/videos/video123.mp4', 'edit_options': {'start_time': 0, 'end_time': 15000}}}	ACTION_VIDEO_CAPTURE-757-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_INSERT_CONTACT', 'send_message', 'get_contact_info', 'ACTION_EDIT_VIDEO', 'ACTION_EDIT_DOCUMENT']
['turn 1: Please record this moment into content://moments/party.mp4. -> Recording now—your video will be saved at content://moments/party.mp4.', 'turn 2: Trim content://moments/party.mp4 to between 30 and 60 seconds and mute content://moments/party.mp4 -> All set! Your party video is now muted and clipped to 30–60 seconds. You can find it here: content://moments/party_edited.mp4.']	Remove audio from that video.	Edit content://moments/party.mp4 muting audio.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://moments/party.mp4', 'edit_options': {'mute': True}}}	ACTION_VIDEO_CAPTURE-730-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_VIDEO', 'ACTION_SET_ALARM', 'ACTION_OPEN_CONTENT', 'ACTION_VIEW_EVENT']
['turn 1: Recording time, store as content://timelapse/tl_video.mp4. -> Got it—starting video capture now and saving to content://timelapse/tl_video.mp4.', 'turn 2: Trim content://timelapse/tl_video.mp4 between 10 and 50 seconds -> Your timelapse was successfully trimmed between 10\xa0s and 50\xa0s. Check it out at content://timelapse/tl_video_trimmed.mp4.']	Trim that video to include only the first 10 seconds	Edit content://timelapse/tl_video.mp4 trimming to include only the first 10 seconds	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://timelapse/tl_video.mp4', 'edit_options': {'start_time': 0, 'end_time': 10000}}}	ACTION_VIDEO_CAPTURE-746-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_CONTACT', 'ACTION_VIEW_CALL_LOG', 'ACTION_SHOW_ALARMS', 'ACTION_EDIT_VIDEO', 'get_contact_info_from_uri']
['turn 1: Take a video of this and save as content://xyz/clip.mp4. -> Here’s your video: content://xyz/clip.mp4.', 'turn 2: Trim content://xyz/clip.mp4 from 5 seconds to 15 seconds -> Trimming complete! Your 5–15s clip is saved as content://xyz/clip_edited.mp4.']	Mute the audio in that clip.	Edit content://xyz/clip.mp4 muting the audio	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://xyz/clip.mp4', 'edit_options': {'mute': True}}}	ACTION_VIDEO_CAPTURE-715-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_EDIT_VIDEO', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_PICK', 'INTENT_ACTION_VIDEO_CAMERA', 'open_settings']
"[""turn 1: Start recording video now. -> I've captured your video. Check it out here: content://videos/recording_003.mp4."", 'turn 2: Play content://videos/recording_003.mp4 video -> Starting playback of your recording.']"	Mute audio on that video	Edit content://videos/recording_003.mp4 to mute audio	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://videos/recording_003.mp4', 'edit_options': {'mute': True}}}	ACTION_VIDEO_CAPTURE-709-ACTION_OPEN_CONTENT-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIDEO_CAPTURE', 'ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_VIDEO', 'ACTION_INSERT_CONTACT', 'open_settings']
['turn 1: Record a short video clip of my surroundings. -> All set—your surroundings clip is saved to content://videos/surroundings_002.mp4.', 'turn 2: Open content://videos/surroundings_002.mp4 -> Opening your surroundings clip.']	Trim that surroundings clip from 0 to 15 seconds	Edit content://videos/surroundings_002.mp4 trimming from 0 to 15000 milliseconds	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://videos/surroundings_002.mp4', 'edit_options': {'start_time': 0, 'end_time': 15000}}}	ACTION_VIDEO_CAPTURE-707-ACTION_OPEN_CONTENT-1-ACTION_EDIT_VIDEO-1	1	['ACTION_CREATE_DOCUMENT', 'ACTION_SET_ALARM', 'ACTION_EDIT_VIDEO', 'ACTION_INSERT_CONTACT', 'ACTION_VIEW_SENT_MESSAGES']
['turn 1: Roll video for my vlog and save to content://videos/vlog1.mp4. -> Your vlog is good to go! Saved at content://videos/vlog1.mp4.', 'turn 2: Play content://videos/vlog1.mp4 -> Here’s your vlog—enjoy the playback!']	Trim that vlog to the first minute	Edit content://videos/vlog1.mp4 trimming to first 60000 milliseconds	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://videos/vlog1.mp4', 'edit_options': {'start_time': 0, 'end_time': 60000}}}	ACTION_VIDEO_CAPTURE-710-ACTION_OPEN_CONTENT-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_EVENT', 'ACTION_SHOW_TIMERS', 'ACTION_EDIT_VIDEO', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'launch_application']
['turn 1: Use PowerDVD to start playback of the file:///D:/Media/film.iso/video_ts/VIDEO_TS.IFO -> Launching PowerDVD to play file:///D:/Media/film.iso/video_ts/VIDEO_TS.IFO.', 'turn 2: Trim the first 10 seconds off file:///D:/Media/film.iso/video_ts/VIDEO_TS.IFO. -> The initial 10\xa0seconds have been removed. Your edited video is ready at file:///D:/Media/film.iso/video_ts/VIDEO_TS_trimmed_start10s.IFO.']	Open that file in editing mode.	Open file:///D:/Media/film.iso/video_ts/VIDEO_TS.IFO in editing mode.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'file:///D:/Media/film.iso/video_ts/VIDEO_TS.IFO'}}	play_video-1456-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_PICK', 'play_music', 'ACTION_EDIT_VIDEO', 'ACTION_SET_ALARM']
['turn 1: Launch the video player and play https://cdn.example.net/videos/episode1.mp4. -> Opening the default player to stream https://cdn.example.net/videos/episode1.mp4.', 'turn 2: Trim https://cdn.example.net/videos/episode1.mp4 from 10000 ms to 20000 ms and mute audio -> All set! I’ve trimmed that clip from 10s to 20s and silenced the audio. Your edited file is here: content://media/edited_episode1_002.mp4.']	Open it for editing.	Open https://cdn.example.net/videos/episode1.mp4 for editing.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'https://cdn.example.net/videos/episode1.mp4'}}	play_video-1432-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['search_location', 'ACTION_VIEW_CONTACT', 'ACTION_EDIT_VIDEO', 'ACTION_CREATE_DOCUMENT', 'ACTION_VIEW_WEB_HISTORY']
['turn 1: I want to view this footage over SMB: smb://server/shared/clip.mov -> Streaming clip.mov from smb://server/shared/clip.mov now.', 'turn 2: Mute smb://server/shared/clip.mov entirely. -> The audio track has been removed from clip.mov. You can access the muted file at smb://server/shared/clip_muted.mov.']	Trim it from 5 seconds to 15 seconds and mute the sound.	Trim smb://server/shared/clip.mov from 5 seconds to 15 seconds and mute the sound.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'smb://server/shared/clip.mov', 'edit_options': {'start_time': 5000, 'end_time': 15000, 'mute': True}}}	play_video-1454-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_WEB_HISTORY', 'ACTION_EDIT_VIDEO', 'search_location', 'ACTION_OPEN_DOCUMENT', 'ACTION_PICK']
"['turn 1: Can you start playing the video at https://example.com/trailers/trailer.mp4? -> Streaming https://example.com/trailers/trailer.mp4—playback has begun.', ""turn 2: Cut https://example.com/trailers/trailer.mp4 between the 10-second and 20-second marks. -> Trimmed trailer from 10\xa0s to 20\xa0s. Here's the new clip: content://media/edited_trailer_10-20s.mp4.""]"	Trim that trailer to the first 15 seconds and mute it.	Trim https://example.com/trailers/trailer.mp4 to the first 15 seconds and mute it.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'https://example.com/trailers/trailer.mp4', 'edit_options': {'start_time': 0, 'end_time': 15000, 'mute': True}}}	play_video-1407-ACTION_EDIT_VIDEO-1-ACTION_EDIT_VIDEO-1	1	['ACTION_GET_CONTENT', 'open_settings', 'play_music', 'ACTION_EDIT_VIDEO', 'get_contact_info']
"[""turn 1: Save Robert Langdon: robert.langdon@harvard.edu, address Harvard University, note 'Professor'. -> Robert Langdon saved as Professor. Check at content://contacts/people/robert_langdon"", 'turn 2: Acquire the phone info from the record located at /info/mark. -> Mark’s phone number is 202‑555‑0147.']"	Add mobile phone on that: 617-495-1000	Add mobile phone on content://contacts/people/robert_langdon: 617-495-1000	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/robert_langdon', 'contact_info': {'phone': '617-495-1000'}}}	ACTION_INSERT_CONTACT-425-get_contact_info-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_SET_TIMER', 'play_video', 'ACTION_GET_CONTENT']
['turn 1: Set up a record for Will Smith at Bel-Air Productions, phone 415-333-1212. -> Will Smith’s contact added. See content://contacts/people/will_smith', 'turn 2: Open content://contacts/people/will_smith details -> Loading Will Smith’s contact information: content://contacts/people/will_smith']	Add email will.smith@belair.com to that contact.	Add email will.smith@belair.com to content://contacts/people/will_smith.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/will_smith', 'contact_info': {'email': 'will.smith@belair.com'}}}	ACTION_INSERT_CONTACT-427-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'open_settings', 'ACTION_OPEN_DOCUMENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_INSERT_EVENT']
"[""turn 1: Add Rosalind Franklin: email rosie@chemistry.co.uk, note 'Scientist'. -> Rosalind Franklin’s contact entry is now in your list. (content://contacts/people/rosalind_franklin)"", 'turn 2: I need a list of all timers that are in progress right now. -> All timers currently in progress: [15 minutes – Report drafting; 6 minutes – Quick break; 25 minutes – Pasta cooking].']"	Set her company to University of London on that	Set her company to University of London on content://contacts/people/rosalind_franklin	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/rosalind_franklin', 'contact_info': {'company': 'University of London'}}}	ACTION_INSERT_CONTACT-430-ACTION_SHOW_TIMERS-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_INSERT_EVENT', 'web_search', 'ACTION_SET_RINGTONE', 'ACTION_VIEW_RECENT_APPS', 'ACTION_EDIT_CONTACT']
"['turn 1: Insert Sarah Connor with phone 610-555-1212, email sarah.connor@resistance.net. -> Sarah Connor’s contact entry is live! content://contacts/people/sarah_connor', ""turn 2: Need a dialog to choose a PDF document; I'm only selecting one file. -> Understood—opening the PDF selector. Please pick the single document you want.""]"	Update address on that to '123 Future St, Los Angeles'	Update address on content://contacts/people/sarah_connor to '123 Future St, Los Angeles'	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/sarah_connor', 'contact_info': {'address': '123 Future St, Los Angeles'}}}	ACTION_INSERT_CONTACT-426-ACTION_OPEN_DOCUMENT-1_NR-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'dial', 'ACTION_SET_ALARM', 'ACTION_VIEW_PLAYLIST', 'search_location']
"[""turn 1: What's the phone number for the contact with URI content://contacts/people/1011? -> The phone number for contact 1011 is (555) 321-4321."", 'turn 2: Call (555) 321-4321 -> Dialing (555) 321-4321...']"	Update that contact's email to maria@example.com.	Update content://contacts/people/1011's email to maria@example.com.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/1011', 'contact_info': {'email': 'maria@example.com'}}}	get_contact_info-971-dial-1-ACTION_EDIT_CONTACT-1	1	['web_search', 'play_video', 'ACTION_VIEW_CONTACT', 'get_contact_info', 'ACTION_EDIT_CONTACT']
['turn 1: I want to see what information exists for content://org.addressbook/entries/120. -> Here’s what I found for entry 120:\nName: Liam Smith\nPhone: 415‑555‑6677\nEmail: liam.smith@org.addressbook.com\nAddress: 300 Bay St, San Francisco, CA', 'turn 2: Open content://org.addressbook/entries/120 -> Showing details for Liam Smith:\nPhone: 415‑555‑6677\nEmail: liam.smith@org.addressbook.com\nAddress: 300 Bay St, San Francisco, CA']	Update that contact's email to liam.smith@newcompany.com and company to NewCo	Update content://org.addressbook/entries/120's email to liam.smith@newcompany.com and company to NewCo	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://org.addressbook/entries/120', 'contact_info': {'email': 'liam.smith@newcompany.com', 'company': 'NewCo'}}}	get_contact_info-1003-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_SHOW_TIMERS', 'get_contact_info_from_uri', 'ACTION_EDIT_CONTACT', 'open_settings', 'ACTION_GET_RINGTONE']
['turn 1: Give me the address of content://contacts/people/9988. -> The address is 123 Main St, Springfield, IL 62704.', 'turn 2: Open content://contacts/people/9988 -> Loading contact content://contacts/people/9988. Address on file: 123 Main St, Springfield, IL 62704. Additional details are displayed now.']	Change that contact's address to 456 Elm St, Springfield, IL 62705.	Change content://contacts/people/9988's address to 456 Elm St, Springfield, IL 62705.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/9988', 'contact_info': {'address': '456 Elm St, Springfield, IL 62705'}}}	get_contact_info-1020-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['web_search', 'ACTION_EDIT_CONTACT', 'ACTION_INSERT_EVENT', 'ACTION_EDIT_VIDEO', 'play_video']
['turn 1: Retrieve the mobile phone number for content://com.example.contacts/345. -> Mobile number for content://com.example.contacts/345 is 415-555-0123.', 'turn 2: Open content://com.example.contacts/345 contact -> Access granted to content://com.example.contacts/345. Mobile number: 415-555-0123. Full profile accessible on screen.']	Edit that contact's phone number to 415-555-6780.	Edit content://com.example.contacts/345's phone number to 415-555-6780.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://com.example.contacts/345', 'contact_info': {'phone': '415-555-6780'}}}	get_contact_info-1014-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'get_contact_info_from_uri', 'ACTION_OPEN_DOCUMENT', 'play_music', 'ACTION_PICK']
['turn 1: Could you pull email info from content://com.company.contacts/contact/432? -> Got it—contact 432’s email is sarah.connors@company.com.', 'turn 2: Open content://com.company.contacts/contact/432 -> Sarah Connors’ info:\nPhone: 555‑210‑9876\nEmail: sarah.connors@company.com\nAddress: 500 Silicon Valley Rd, Palo Alto, CA']	Change that contact's email to sarah.connors@newdomain.com.	Change content://com.company.contacts/contact/432's email to sarah.connors@newdomain.com.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://com.company.contacts/contact/432', 'contact_info': {'email': 'sarah.connors@newdomain.com'}}}	get_contact_info-1006-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'ACTION_VIEW_PLAYLIST', 'search_location', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_INSERT_EVENT']
['turn 1: Give me the address of content://contacts/people/9988. -> The address is 123 Main St, Springfield, IL 62704.', 'turn 2: Can you start the system camera for still photos? -> Still image camera launched—start shooting!']	Set that contact's company to Sprocket Co	Set content://contacts/people/9988's company to Sprocket Co	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/9988', 'contact_info': {'company': 'Sprocket Co'}}}	get_contact_info-1020-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_EDIT_CONTACT-1	1	['open_settings', 'ACTION_EDIT_VIDEO', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_PICK', 'ACTION_EDIT_CONTACT']
"[""turn 1: What's the phone number for the contact with URI content://contacts/people/1011? -> The phone number for contact 1011 is (555) 321-4321."", 'turn 2: Open content://contacts/people/1011 in my contacts app. -> Alright—launching your Contacts app to open content://contacts/people/1011 now.']"	Change that contact's email to contact1011@service.net	Change content://contacts/people/1011's email to contact1011@service.net	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/1011', 'contact_info': {'email': 'contact1011@service.net'}}}	get_contact_info-971-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_EDIT_CONTACT', 'ACTION_VIEW_WEB_HISTORY', 'launch_application', 'web_search', 'ACTION_SET_RINGTONE']
"['turn 1: Create an event for a New Year\'s Party at Main Hall on December 31, 2024 starting at 10:00 PM and ending at 1:00 AM. -> Cheers! ""New Year\'s Party"" is on for December 31, 2024 at 10:00\xa0PM in Main Hall. Access it here: content://calendar/event/9', 'turn 2: Get directions to Main Hall -> Good to go—navigation is started in a maps application: Main Hall.']"	Give me details for that party.	Give me details for the New Year's Party event content://calendar/event/9	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/9'}}	ACTION_INSERT_EVENT-444-ACTION_NAVIGATE_TO_LOCATION-1-ACTION_VIEW_EVENT-1	1	['ACTION_SET_ALARM', 'ACTION_VIEW_EVENT', 'send_message', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_RECENT_APPS']
"['turn 1: Set up a yoga class on June 10th, 2024 from 6 PM to 7 PM at Sunrise Yoga Studio. It\'s a Vinyasa flow session. -> Done – ""Yoga Class"" is locked in for June 10, 2024 at 6:00\xa0PM at Sunrise Yoga Studio. View it here: content://calendar/event/3', ""turn 2: Let me view content://calendar/event/3 yoga class. -> 'Yoga Class' on June 10, 2024 from 6:00 PM to 7:00 PM at Sunrise Yoga Studio. Vinyasa flow session.""]"	Can you show me the details for that yoga class?	Can you show me the details for event content://calendar/event/3?	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/3'}}	ACTION_INSERT_EVENT-438-ACTION_VIEW_EVENT-1-ACTION_VIEW_EVENT-1	1	['ACTION_GET_CONTENT', 'ACTION_EDIT_ALARM', 'ACTION_VIEW_EVENT', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_VIEW_CONTACT']
"[""turn 1: Could you register a 'Team Offsite' on September 27, 2024 from 8:00 AM until 5:00 PM at Mountain Resort, description: Team-building activities. -> Your Team Offsite is scheduled for September\xa027,\xa02024 from 8:00\xa0AM to 5:00\xa0PM at Mountain Resort (Team‑building activities). Event saved: content://calendar/event/8"", ""turn 2: Can you search for global political events happening this week? -> Here are the top results for 'global political events this week': international summits in Brussels, national elections in Spain, UN climate talks, and regional peace negotiations in Africa.""]"	I'd like to review that Team Offsite event.	I'd like to review the event content://calendar/event/8.	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/8'}}	ACTION_INSERT_EVENT-483-web_search-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_EDIT_CONTACT', 'ACTION_SHOW_TIMERS', 'ACTION_VIEW_EVENT', 'play_music', 'ACTION_PICK']
"[""turn 1: Create a calendar entry for 'Board Meeting' on November 8, 2024, 9:30 AM to 12:00 PM at Headquarters, details: 'Quarterly board review'. -> Done! ‘Board Meeting’ (Quarterly board review) is set for November 8, 2024, 9:30\xa0AM–12:00\xa0PM at Headquarters. View it here: content://calendar/event/3"", 'turn 2: Get directions to Headquarters -> Kickstarting navigation: navigation is started in a maps application: Headquarters.']"	Display the details of that board meeting.	Display the details of the board meeting content://calendar/event/3	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/3'}}	ACTION_INSERT_EVENT-458-ACTION_NAVIGATE_TO_LOCATION-1-ACTION_VIEW_EVENT-1	1	['ACTION_EDIT_DOCUMENT', 'ACTION_INSERT_EVENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_EVENT']
"['turn 1: Schedule \'Thanksgiving Dinner\' on November 22, 2024 from 11:00 AM to 1:00 PM at Mom\'s House for a family gathering. -> Your ""Thanksgiving Dinner"" is confirmed for November 22, 2024 at 11:00\xa0AM at Mom’s House. Tap here for details: content://calendar/event/8', 'turn 2: Guide me to Mom’s House -> Ready when you are! navigation is started in a maps application: Mom’s House.']"	Open that Thanksgiving Dinner event.	Open the Thanksgiving Dinner event content://calendar/event/8	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/8'}}	ACTION_INSERT_EVENT-443-ACTION_NAVIGATE_TO_LOCATION-1-ACTION_VIEW_EVENT-1	1	['ACTION_EDIT_ALARM', 'ACTION_SHOW_ALARMS', 'ACTION_VIEW_EVENT', 'ACTION_SET_TIMER', 'ACTION_SET_ALARM']
"[""turn 1: Could you book 'Design Workshop' on September 10, 2024 at 1:00 PM to 4:00 PM in Room 202? Desc: Work on new UI mockups. -> Your “Design Workshop” has been scheduled for September 10, 2024, 1:00\xa0PM–4:00\xa0PM in Room\xa0202. You can view it here: content://calendar/event/1"", 'turn 2: Can you show me the details of content://calendar/event/1? -> Design Workshop: September 10, 2024, 1:00\xa0PM–4:00\xa0PM at Room\xa0202. Details: Work on new UI mockups.']"	Show me the details for that event.	Show me the details for content://calendar/event/1	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/1'}}	ACTION_INSERT_EVENT-456-ACTION_VIEW_EVENT-2-ACTION_VIEW_EVENT-1	1	['ACTION_EDIT_ALARM', 'ACTION_EDIT_DOCUMENT', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_EVENT', 'ACTION_VIEW_SENT_EMAILS']
