conversation_history	query	rewrited_query	answer	unique_idx	candidates
"[""turn 1: Access the emergency contact phone at content://contacts/111/data/phone_emergency. -> Here's the emergency contact: 911.""]"	For enhancing my phone security, show me the security settings panel.	For enhancing my phone security, show me the security settings panel.	{'plan': 'open_settings', 'arguments': {'setting_type': 'security'}}	get_contact_info_from_uri-1055-open_settings-1_NR	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_SET_RINGTONE', 'open_settings', 'ACTION_VIEW_CONTACT']
"[""turn 1: Open playlist 'Hipster Indie'. -> Playlist 'Hipster Indie': Dog Days Are Over; Skinny Love; Electric Feel.""]"	I would like to change my language preferences. Could you open the language & input settings?	I would like to change my language preferences. Could you open the language & input settings?	{'plan': 'open_settings', 'arguments': {'setting_type': 'locale'}}	ACTION_VIEW_PLAYLIST-2151-open_settings-1_NR	['ACTION_VIEW_EVENT', 'ACTION_NAVIGATE_TO_LOCATION', 'dial', 'launch_application', 'open_settings']
['turn 1: Show my recent browsing activity. -> Alright, pulling up your recent web history: Twitter (home timeline); Stack Overflow (JavaScript Promises); Medium (tech articles); Amazon (laptop reviews)']	Show the Bluetooth panel because I'd like to set up my new device connection.	Show the Bluetooth panel because I'd like to set up my new device connection.	{'plan': 'open_settings', 'arguments': {'setting_type': 'bluetooth'}}	ACTION_VIEW_WEB_HISTORY-2063-open_settings-1_NR	['get_contact_info_from_uri', 'ACTION_GET_CONTENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_EDIT_DOCUMENT', 'open_settings']
['turn 1: Open the default music player on my phone. -> Launching your default music player.']	I want to review the internal storage details; please open the corresponding settings screen.	I want to review the internal storage details; please open the corresponding settings screen.	{'plan': 'open_settings', 'arguments': {'setting_type': 'internal_storage'}}	play_music-1354-open_settings-1_NR	['ACTION_VIEW_PLAYLIST', 'ACTION_OPEN_DOCUMENT', 'ACTION_INSERT_EVENT', 'open_settings', 'ACTION_SET_TIMER']
"[""turn 1: SEO optimization tips tailored for small businesses. -> Searching 'SEO optimization tips for small businesses'... Preview: focus on local keyword research, on-page meta tags, mobile-friendly design, and backlink outreach.""]"	I want to change my typing preferences. Navigate to the input method settings screen.	I want to change my typing preferences. Navigate to the input method settings screen.	{'plan': 'open_settings', 'arguments': {'setting_type': 'input_method'}}	web_search-1329-open_settings-1_NR	['play_video', 'open_settings', 'ACTION_VIEW_RECENT_APPS', 'ACTION_EDIT_CONTACT', 'search_location']
['turn 1: Select a PowerPoint presentation. -> Okay, please choose a PowerPoint presentation file.']	Can you take me to the input method settings? I need to change my keyboard layout.	Can you take me to the input method settings? I need to change my keyboard layout.	{'plan': 'open_settings', 'arguments': {'setting_type': 'input_method'}}	ACTION_OPEN_DOCUMENT-152-open_settings-1_NR	['ACTION_OPEN_CONTENT', 'ACTION_INSERT_EVENT', 'ACTION_VIEW_RECENT_APPS', 'ACTION_SET_ALARM', 'open_settings']
['turn 1: Show any alarms I have pending. -> Displaying your 3 pending alarms: [alarm_id: 1 - 5:30 AM, Sunrise Yoga; alarm_id: 2 - 7:15 AM, Team Meeting; alarm_id: 3 - 8:45 AM, Client Call]']	I wish to modify the date and time on my phone. Open date settings now!	I wish to modify the date and time on my phone. Open date settings now!	{'plan': 'open_settings', 'arguments': {'setting_type': 'date'}}	ACTION_SHOW_ALARMS-696-open_settings-1_NR	['ACTION_PICK', 'ACTION_INSERT_EVENT', 'ACTION_GET_RINGTONE', 'ACTION_SET_ALARM', 'open_settings']
"[""turn 1: Please show me 'Electronic Dance'. -> Here’s your 'Electronic Dance' mix: Titanium; Wake Me Up; Clarity.""]"	I need to activate my airplane mode. Open the airplane mode settings.	I need to activate my airplane mode. Open the airplane mode settings.	{'plan': 'open_settings', 'arguments': {'setting_type': 'airplane_mode'}}	ACTION_VIEW_PLAYLIST-2152-open_settings-1_NR	['ACTION_SET_RINGTONE', 'open_settings', 'search_location', 'ACTION_CREATE_DOCUMENT', 'launch_application']
['turn 1: Set alarm 24 for 22:10 on Saturdays and no vibration. -> Alarm 24 set for 10:10\xa0PM every Saturday; vibration has been turned off.']	I need to calibrate my GPS. Get me to the location settings immediately.	I need to calibrate my GPS. Get me to the location settings immediately.	{'plan': 'open_settings', 'arguments': {'setting_type': 'location'}}	ACTION_EDIT_ALARM-1658-open_settings-1_NR	['ACTION_NAVIGATE_TO_LOCATION', 'ACTION_SHOW_ALARMS', 'ACTION_SET_RINGTONE', 'open_settings', 'ACTION_SET_ALARM']
['turn 1: Request to open the video camera app. -> Opened video camera. You can start recording.']	Please display the brightness and contrast options by opening the display settings.	Please display the brightness and contrast options by opening the display settings.	{'plan': 'open_settings', 'arguments': {'setting_type': 'display'}}	INTENT_ACTION_VIDEO_CAMERA-905-open_settings-1_NR	['ACTION_EDIT_DOCUMENT', 'ACTION_EDIT_VIDEO', 'open_settings', 'play_video', 'ACTION_INSERT_CONTACT']
['turn 1: Open the recent tasks list. -> Recent apps: Chrome; YouTube; Maps; Messages']	I want to see my device's storage usage details; please open the internal storage settings.	I want to see my device's storage usage details; please open the internal storage settings.	{'plan': 'open_settings', 'arguments': {'setting_type': 'internal_storage'}}	ACTION_VIEW_RECENT_APPS-2200-open_settings-1_NR	['ACTION_GET_RINGTONE', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'open_settings', 'ACTION_EDIT_ALARM', 'ACTION_CREATE_DOCUMENT']
['turn 1: Navigate to Language & Input so I can add another keyboard layout. -> Language & Input settings are now open so you can add a new keyboard.']	Please open the Bluetooth settings so I can pair my new headphones.	Please open the Bluetooth settings so I can pair my new headphones.	{'plan': 'open_settings', 'arguments': {'setting_type': 'bluetooth'}}	open_settings-1099-open_settings-1_NR	['open_settings', 'ACTION_VIEW_RECENT_APPS', 'get_contact_info_from_uri', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'play_video']
"[""turn 1: Please schedule 'Web Development Class' on May 5, 2024 from 5 PM to 7 PM at Tech Hub classroom. -> Web Development Class on May\xa05,\xa02024 from 5:00\xa0PM to 7:00\xa0PM at Tech Hub classroom has been added to your calendar. Event URI: content://calendar/event/1""]"	I want to review my device's safety features; please open the security settings.	I want to review my device's safety features; please open the security settings.	{'plan': 'open_settings', 'arguments': {'setting_type': 'security'}}	ACTION_INSERT_EVENT-476-open_settings-1_NR	['ACTION_CREATE_DOCUMENT', 'ACTION_VIEW_CONTACT', 'ACTION_VIEW_RECENT_APPS', 'open_settings', 'ACTION_VIEW_EVENT']
"[""turn 1: I'd like to review my missed calls. -> Here are your missed calls:\n- Alice +1-302-3782 - Yesterday 2:45 PM\n- Gym +1-333-444-5555 - Today 7:05 AM\n- Delivery +1-987-654-3210 - Yesterday 5:20 PM""]"	I need to tweak the APN settings for data connection adjustments.	I need to tweak the APN settings for data connection adjustments.	{'plan': 'open_settings', 'arguments': {'setting_type': 'apn'}}	ACTION_VIEW_CALL_LOG-1912-open_settings-1_NR	['ACTION_SET_RINGTONE', 'INTENT_ACTION_VIDEO_CAMERA', 'open_settings', 'ACTION_VIEW_SENT_EMAILS', 'dial']
"[""turn 1: Display the songs under 'Deep House Essentials'. -> Playlist 'Deep House Essentials': Strobe; Open Your Eyes; Jubel.""]"	Get me an image file from my local archive.	Get me an image file from my local archive.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*']}}	ACTION_VIEW_PLAYLIST-2149-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_OPEN_DOCUMENT', 'dial', 'send_message', 'ACTION_IMAGE_CAPTURE', 'web_search']
"[""turn 1: Adjust alarm 15 to 09:55, label 'Call Mom', vibrate off. -> Updated Alarm 15 to 9:55\xa0AM with label 'Call Mom' and vibration turned off.""]"	Open a plain text file from my documents — just one file, please.	Open a plain text file from my documents — just one file, please.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['text/plain']}}	ACTION_EDIT_ALARM-1656-ACTION_OPEN_DOCUMENT-1_NR	['play_video', 'ACTION_EDIT_CONTACT', 'dial', 'ACTION_PICK', 'ACTION_OPEN_DOCUMENT']
['turn 1: Insert Sarah Connor with phone 610-555-1212, email sarah.connor@resistance.net. -> Sarah Connor’s contact entry is live! content://contacts/people/sarah_connor']	Need a dialog to choose a PDF document; I'm only selecting one file.	Need a dialog to choose a PDF document; I'm only selecting one file.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['application/pdf']}}	ACTION_INSERT_CONTACT-426-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_SET_TIMER', 'open_settings', 'get_contact_info', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_CONTACT']
"[""turn 1: Could you pull up the sites I accessed last? -> Here’s what I found in your browsing history: Google (search 'weather forecast'); BBC News (homepage); YouTube (cat compilation videos); GitHub (open-source projects)""]"	I would like to select several PDFs for my records. Open a multi-select for PDF files, please.	I would like to select several PDFs for my records. Open a multi-select for PDF files, please.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['application/pdf'], 'allow_multiple': True}}	ACTION_VIEW_WEB_HISTORY-2062-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_EDIT_VIDEO', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_OPEN_DOCUMENT', 'play_music']
"[""turn 1: Load my 'Chillstep Sunset' playlist. -> Loaded 'Chillstep Sunset': Weightless; Silhouettes; Flying Away.""]"	I want to open a file picker for my images; if possible, allow selecting multiple images.	I want to open a file picker for my images; if possible, allow selecting multiple images.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*'], 'allow_multiple': True}}	ACTION_VIEW_PLAYLIST-2150-ACTION_OPEN_DOCUMENT-1_NR	['play_video', 'ACTION_OPEN_DOCUMENT', 'ACTION_INSERT_CONTACT', 'ACTION_OPEN_CONTENT', 'web_search']
"[""turn 1: Create a reminder called 'Anniversary Dinner' on December 1, 2024 at 7:30 PM to 10:00 PM at The Olive Branch, desc: Celebrate with spouse. -> All set! 'Anniversary Dinner' is planned for December 1, 2024, 7:30\xa0PM–10:00\xa0PM at The Olive Branch. Here's the event: content://calendar/event/1010""]"	Help me bring up a file picker to choose multiple plain text documents for review.	Help me bring up a file picker to choose multiple plain text documents for review.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['text/plain'], 'allow_multiple': True}}	ACTION_INSERT_EVENT-475-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_GET_CONTENT', 'ACTION_INSERT_EVENT', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_SET_ALARM', 'ACTION_OPEN_DOCUMENT']
"['turn 1: Plan to use the electronic beats file: content://storage/emulated/0/Music/electronic_beats.ogg -> All set—""electronic_beats.ogg"" is now your ringtone.']"	I wish to pick multiple documents—one in PDF and one in plain text. Let me choose them together.	I wish to pick multiple documents—one in PDF and one in plain text. Let me choose them together.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['application/pdf', 'text/plain'], 'allow_multiple': True}}	ACTION_SET_RINGTONE-1607-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_OPEN_CONTENT', 'ACTION_EDIT_CONTACT', 'play_video', 'ACTION_OPEN_DOCUMENT', 'ACTION_SET_ALARM']
['turn 1: Set a twenty-five minute timer without any confirmation dialogues. -> Starting a 25-minute timer now—no prompts needed.']	I need several images; allow me to open multiple image files for persistent access.	I need several images; allow me to open multiple image files for persistent access.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*'], 'allow_multiple': True}}	ACTION_SET_TIMER-652-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_VIEW_EVENT', 'ACTION_OPEN_DOCUMENT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_IMAGE_CAPTURE', 'ACTION_VIEW_CALL_LOG']
"[""turn 1: Bring up the 'Classic Blues' playlist. -> Here’s 'Classic Blues': The Thrill Is Gone; Sweet Home Chicago; Stormy Monday.""]"	Allow me to browse and select a PDF file from my files.	Allow me to browse and select a PDF file from my files.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['application/pdf']}}	ACTION_VIEW_PLAYLIST-2148-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_NAVIGATE_TO_LOCATION', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_EDIT_DOCUMENT', 'ACTION_OPEN_DOCUMENT']
['turn 1: Launch Bluetooth settings so I can connect to my headset. -> Bluetooth settings are open and ready for you to connect your headset.']	Open the file chooser for image documents, and allow me to pick multiple files if necessary.	Open the file chooser for image documents, and allow me to pick multiple files if necessary.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*'], 'allow_multiple': True}}	open_settings-1097-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_OPEN_DOCUMENT', 'ACTION_PICK', 'ACTION_VIEW_CALL_LOG', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_INSERT_CONTACT']
"[""turn 1: Expose my device's recent app history. -> Your recent applications: Calendar; Gmail; Spotify; Photos.""]"	I need to open both text and PDF files, and I want to be able to select multiple documents.	I need to open both text and PDF files, and I want to be able to select multiple documents.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['text/plain', 'application/pdf'], 'allow_multiple': True}}	ACTION_VIEW_RECENT_APPS-2214-ACTION_OPEN_DOCUMENT-1_NR	['web_search', 'ACTION_VIEW_EVENT', 'ACTION_OPEN_DOCUMENT', 'ACTION_GET_CONTENT', 'ACTION_VIEW_SENT_EMAILS']
['turn 1: Launch the still camera so I can take a shot. -> Still-image camera opened.']	I'm looking for image files to attach to my report. Could you let me choose multiple images?	I'm looking for image files to attach to my report. Could you let me choose multiple images?	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*'], 'allow_multiple': True}}	INTENT_ACTION_STILL_IMAGE_CAMERA-854-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_INSERT_CONTACT', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_CALL_LOG', 'ACTION_SET_ALARM', 'ACTION_SHOW_TIMERS']
"[""turn 1: How many calories are in one medium avocado? -> Search results for 'calories in one medium avocado': Nutrition facts showing roughly 230–250 calories per medium avocado.""]"	Can you allow me to open several files? I'm interested in both PDFs and text documents.	Can you allow me to open several files? I'm interested in both PDFs and text documents.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['application/pdf', 'text/plain'], 'allow_multiple': True}}	web_search-1345-ACTION_OPEN_DOCUMENT-1_NR	['web_search', 'ACTION_OPEN_DOCUMENT', 'ACTION_SHOW_TIMERS', 'dial', 'ACTION_VIEW_PLAYLIST']
"[""turn 1: Please change alarm 23 to 05:40, label it 'Class', and run every Monday to Friday. -> Alarm 23 set for 5:40\xa0AM, labeled 'Class', repeating Monday through Friday.""]"	I'm searching for a text document to open; nothing fancy, just one file will do.	I'm searching for a text document to open; nothing fancy, just one file will do.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['text/plain']}}	ACTION_EDIT_ALARM-1655-ACTION_OPEN_DOCUMENT-1_NR	['open_settings', 'ACTION_INSERT_CONTACT', 'ACTION_VIEW_CONTACT', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIEW_SENT_EMAILS']
"[""turn 1: Insert event titled 'Sprint Planning' tomorrow at 9 AM for two hours in Meeting Room A. Description: Plan next sprint tasks. -> Your 'Sprint Planning' meeting is set for tomorrow from 9:00\xa0AM–11:00\xa0AM in Meeting Room\xa0A. Review it at content://calendar/event/1009""]"	I want to choose more than one image at once. Please open a multi-select dialog for images.	I want to choose more than one image at once. Please open a multi-select dialog for images.	{'plan': 'ACTION_OPEN_DOCUMENT', 'arguments': {'mime_types': ['image/*'], 'allow_multiple': True}}	ACTION_INSERT_EVENT-474-ACTION_OPEN_DOCUMENT-1_NR	['ACTION_CREATE_DOCUMENT', 'ACTION_OPEN_DOCUMENT', 'ACTION_VIDEO_CAPTURE', 'ACTION_IMAGE_CAPTURE', 'ACTION_SET_ALARM']
"[""turn 1: Locate the Amazon River mouth on the map. -> Sure thing! Here's the mouth of the Amazon River pinned at approximately 0°12′S, 49°45′W.""]"	Give me the email information for the contact found at /mycontacts/julia_d.	Give me the email information for the contact found at /mycontacts/julia_d.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/mycontacts/julia_d.', 'info_type': 'email'}}	search_location-1161-get_contact_info-1_NR	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_OPEN_CONTENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_SHOW_ALARMS', 'get_contact_info']
"[""turn 1: Let me look at my sent email list. -> Your sent folder contains: to gina@example.com - 'Budget Report'; to harry@example.com - 'Weekly Sync'; to iris@example.com - 'Proposal Draft'.""]"	Please get the address details for the contact with URI /contact/info/sara.	Please get the address details for the contact with URI /contact/info/sara.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contact/info/sara', 'info_type': 'address'}}	ACTION_VIEW_SENT_EMAILS-1967-get_contact_info-1_NR	['ACTION_SHOW_ALARMS', 'ACTION_EDIT_DOCUMENT', 'get_contact_info_from_uri', 'ACTION_VIEW_CONTACT', 'get_contact_info']
['turn 1: Get ready for me to take a picture—start the camera. -> The camera is ready to take a picture.']	Looking up the phone information from contact /contacts/alan_smith. Can you help?	Looking up the phone information from contact /contacts/alan_smith. Can you help?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/alan_smith', 'info_type': 'phone'}}	INTENT_ACTION_STILL_IMAGE_CAMERA-853-get_contact_info-1_NR	['INTENT_ACTION_VIDEO_CAMERA', 'get_contact_info', 'ACTION_EDIT_CONTACT', 'dial', 'play_video']
"[""turn 1: Display everything I've sent. -> All sent messages: to jack@example.com - 'Contract Renewal'; to kelly@example.com - 'Performance Review'; to leo@example.com - 'Conference Invite'.""]"	Could you fetch the phone information from /contacts/amy_2023?	Could you fetch the phone information from /contacts/amy_2023?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/amy_2023', 'info_type': 'phone'}}	ACTION_VIEW_SENT_EMAILS-1968-get_contact_info-1_NR	['ACTION_OPEN_CONTENT', 'ACTION_SHOW_TIMERS', 'get_contact_info', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'play_video']
"[""turn 1: Pick a plain text document so I can read it. -> Here's your text document: content://documents/readme.txt""]"	Can you obtain the address for the contact at /contacts/chris?	Can you obtain the address for the contact at /contacts/chris?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/chris', 'info_type': 'address'}}	ACTION_GET_CONTENT-172-get_contact_info-1_NR	['ACTION_SHOW_TIMERS', 'get_contact_info_from_uri', 'search_location', 'send_message', 'get_contact_info']
"[""turn 1: Open 'Gym Beats'. -> Playlist 'Gym Beats': Stronger; Eye of the Tiger; Can't Hold Us.""]"	I require a full summary of the contact details from /contacts/adam.	I require a full summary of the contact details from /contacts/adam.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/adam'}}	ACTION_VIEW_PLAYLIST-2147-get_contact_info-1_NR	['ACTION_INSERT_CONTACT', 'get_contact_info', 'ACTION_VIEW_RECENT_APPS', 'dial', 'ACTION_SET_RINGTONE']
['turn 1: Access ringtone options for my evening alarm. -> Accessing ringtone options for your evening alarm now.']	Please retrieve the address from the contact record at /user/info/hello_world.	Please retrieve the address from the contact record at /user/info/hello_world.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/user/info/hello_world', 'info_type': 'address'}}	ACTION_GET_RINGTONE-323-get_contact_info-1_NR	['ACTION_SET_RINGTONE', 'web_search', 'get_contact_info', 'ACTION_GET_CONTENT', 'search_location']
['turn 1: Show the apps in my recent activity log. -> Recent apps: Chrome; YouTube; Maps; Messages.']	Can you retrieve the email info for the record at /contacts/laura?	Can you retrieve the email info for the record at /contacts/laura?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/laura', 'info_type': 'email'}}	ACTION_VIEW_RECENT_APPS-2210-get_contact_info-1_NR	['ACTION_GET_RINGTONE', 'ACTION_SET_ALARM', 'ACTION_SET_RINGTONE', 'get_contact_info', 'ACTION_OPEN_CONTENT']
['turn 1: Play ms-wmv://media.server.net/file.wmv -> Playing media from ms-wmv://media.server.net/file.wmv with your default player. Enjoy!']	Show me the address of the contact registered as /contacts/brian_address.	Show me the address of the contact registered as /contacts/brian_address.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/brian_address', 'info_type': 'address'}}	play_video-1436-get_contact_info-1_NR	['ACTION_CREATE_DOCUMENT', 'get_contact_info', 'ACTION_VIEW_CALL_LOG', 'send_message', 'play_video']
['turn 1: I’d like to review files in Drive—please launch Google Drive. -> Google Drive app opened—browse your files now.']	What is the phone number associated with /contacts/rita?	What is the phone number associated with /contacts/rita?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/rita', 'info_type': 'phone'}}	launch_application-1493-get_contact_info-1_NR	['get_contact_info', 'ACTION_INSERT_CONTACT', 'web_search', 'ACTION_SHOW_TIMERS', 'ACTION_SET_RINGTONE']
['turn 1: Select a CSS stylesheet. -> Please select a CSS stylesheet (.css) from your storage.']	Provide the phone number for the contact at /data/rachel.	Provide the phone number for the contact at /data/rachel.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/data/rachel', 'info_type': 'phone'}}	ACTION_OPEN_DOCUMENT-165-get_contact_info-1_NR	['open_settings', 'get_contact_info', 'ACTION_VIEW_RECENT_APPS', 'ACTION_GET_CONTENT', 'ACTION_VIEW_SENT_MESSAGES']
['turn 1: Could you let me choose a number to call from contacts? -> Certainly—displaying your contact phone numbers. Please select one to call.']	I need a complete summary of the contact details for /contacts/alexander.	I need a complete summary of the contact details for /contacts/alexander.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/alexander'}}	ACTION_PICK-530-get_contact_info-1_NR	['get_contact_info', 'open_settings', 'ACTION_GET_RINGTONE', 'ACTION_EDIT_CONTACT', 'send_message']
['turn 1: Please amend content://contacts/people/anthony by updating the email to ant.hony@mail.com. -> Opening editor for Anthony (content://contacts/people/anthony), pre-filling email: ant.hony@mail.com.']	Retrieve the address from the contact record at /user/info/sandra.	Retrieve the address from the contact record at /user/info/sandra.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/user/info/sandra', 'info_type': 'address'}}	ACTION_EDIT_CONTACT-90-get_contact_info-1_NR	['get_contact_info', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_EVENT', 'launch_application', 'ACTION_OPEN_CONTENT']
"['turn 1: Add \'Confidential – internal use only\' to content://documents/doc/637. -> Inserted ""Confidential – internal use only"" into document content://documents/doc/637. Ready for your next edits.']"	Can you get the phone number that belongs to /contacts/mary_phone?	Can you get the phone number that belongs to /contacts/mary_phone?	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/contacts/mary_phone', 'info_type': 'phone'}}	ACTION_EDIT_DOCUMENT-1563-get_contact_info-1_NR	['ACTION_SHOW_TIMERS', 'get_contact_info', 'ACTION_CREATE_DOCUMENT', 'send_message', 'ACTION_NAVIGATE_TO_LOCATION']
['turn 1: Lead me to Times Square in New York City. -> Ready to head to Times Square, New York City. Navigation is live.']	Fetch the email information for the contact at /directory/evelyn.email.	Fetch the email information for the contact at /directory/evelyn.email.	{'plan': 'get_contact_info', 'arguments': {'contact_uri': '/directory/evelyn.email', 'info_type': 'email'}}	ACTION_NAVIGATE_TO_LOCATION-1758-get_contact_info-1_NR	['ACTION_VIDEO_CAPTURE', 'get_contact_info', 'ACTION_SET_TIMER', 'ACTION_SET_ALARM', 'ACTION_SET_RINGTONE']
['turn 1: Could you arrange a 2.75-hour timer? -> Timer set for 2 hours and 45 minutes.']	I need the still photography app from my phone, please open it.	I need the still photography app from my phone, please open it.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	ACTION_SET_TIMER-651-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['ACTION_VIEW_CALL_LOG', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_WEB_HISTORY', 'ACTION_SHOW_ALARMS', 'open_settings']
['turn 1: Can I browse my ringtones to pick one for the timer alert? -> Certainly—browsing your ringtones now for your timer alert selection.']	Execute the still photo mode for snapping a picture.	Execute the still photo mode for snapping a picture.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	ACTION_GET_RINGTONE-321-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_CREATE_DOCUMENT', 'ACTION_SHOW_TIMERS', 'web_search', 'ACTION_NAVIGATE_TO_LOCATION']
"[""turn 1: Can you fetch all the timers I've set? -> You have 3 timers running: 2 minutes - Tea, 15 minutes - Laundry, 30 minutes - Coding.""]"	Open my camera app in still-image mode, please.	Open my camera app in still-image mode, please.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	ACTION_SHOW_TIMERS-1880-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['dial', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_INSERT_CONTACT', 'web_search', 'send_message']
['turn 1: Could you pop up the cam in video mode? -> Video camera launched successfully.']	Launch the still image camera app.	Launch the still image camera app.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	INTENT_ACTION_VIDEO_CAMERA-903-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['INTENT_ACTION_STILL_IMAGE_CAMERA', 'get_contact_info', 'web_search', 'ACTION_CREATE_DOCUMENT', 'ACTION_VIEW_RECENT_APPS']
['turn 1: Create an XML config file named settings.xml. -> Your XML file settings.xml is now available at content://documents/settings.xml.']	Boot up the digital camera app for taking a static image.	Boot up the digital camera app for taking a static image.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	ACTION_CREATE_DOCUMENT-14-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['ACTION_VIDEO_CAPTURE', 'ACTION_OPEN_DOCUMENT', 'get_contact_info', 'web_search', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
['turn 1: Invoke the video camera software. -> Video camera software is up and running.']	I need to open the camera in photo mode. Please launch the still image camera.	I need to open the camera in photo mode. Please launch the still image camera.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	INTENT_ACTION_VIDEO_CAMERA-902-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['get_contact_info', 'ACTION_IMAGE_CAPTURE', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'play_video', 'ACTION_VIDEO_CAPTURE']
['turn 1: Can you take me to Uluru, Northern Territory, Australia? -> Route to Uluru, Northern Territory, Australia has been started in Maps.']	Access the still image capture app now.	Access the still image capture app now.	{'plan': 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'arguments': {}}	ACTION_NAVIGATE_TO_LOCATION-1756-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR	['ACTION_GET_RINGTONE', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_VIEW_SENT_EMAILS', 'send_message', 'ACTION_INSERT_EVENT']
